Datetime,Energy_kWh
3/14/2021 20:00,4005.612
3/14/2021 21:00,3871.476
3/14/2021 22:00,3622.212
3/14/2021 23:00,3399.192
3/15/2021 0:00,3239.676
3/15/2021 1:00,3156.516
3/15/2021 2:00,3118.176
3/15/2021 3:00,3133.188
3/15/2021 4:00,3208.788
3/15/2021 5:00,3439.476
3/15/2021 6:00,3807.432
3/15/2021 7:00,3976.452
3/15/2021 8:00,3879.9
3/15/2021 9:00,3715.2
3/15/2021 10:00,3577.176
3/15/2021 11:00,3490.344
3/15/2021 12:00,3442.608
3/15/2021 13:00,3422.412
3/15/2021 14:00,3415.284
3/15/2021 15:00,3409.992
3/15/2021 16:00,3432.672
3/15/2021 17:00,3475.656
3/15/2021 18:00,3548.772
3/15/2021 19:00,3726.54
3/15/2021 20:00,3751.272
3/15/2021 21:00,3634.092
3/15/2021 22:00,3417.228
3/15/2021 23:00,3213.648
3/16/2021 0:00,3074.112
3/16/2021 1:00,3000.348
3/16/2021 2:00,2984.472
3/16/2021 3:00,2999.7
3/16/2021 4:00,3098.304
3/16/2021 5:00,3317.004
3/16/2021 6:00,3693.168
3/16/2021 7:00,3874.284
3/16/2021 8:00,3831.948
3/16/2021 9:00,3737.556
3/16/2021 10:00,3670.704
3/16/2021 11:00,3594.996
3/16/2021 12:00,3524.904
3/16/2021 13:00,3476.736
3/16/2021 14:00,3410.316
3/16/2021 15:00,3372.732
3/16/2021 16:00,3392.172
3/16/2021 17:00,3435.804
3/16/2021 18:00,3516.156
3/16/2021 19:00,3699.756
3/16/2021 20:00,3733.992
3/16/2021 21:00,3646.404
3/16/2021 22:00,3494.88
3/16/2021 23:00,3319.92
3/17/2021 0:00,3182.544
3/17/2021 1:00,3105.432
3/17/2021 2:00,3075.624
3/17/2021 3:00,3075.948
3/17/2021 4:00,3114.612
3/17/2021 5:00,3207.816
3/17/2021 6:00,3366.468
3/17/2021 7:00,3488.4
3/17/2021 8:00,3527.604
3/17/2021 9:00,3455.46
3/17/2021 10:00,3377.916
3/17/2021 11:00,3309.768
3/17/2021 12:00,3226.5
3/17/2021 13:00,3169.26
3/17/2021 14:00,3146.472
3/17/2021 15:00,3152.304
3/17/2021 16:00,3152.952
3/17/2021 17:00,3170.556
3/17/2021 18:00,3190.752
3/17/2021 19:00,3342.492
3/17/2021 20:00,3392.712
3/17/2021 21:00,3342.708
3/17/2021 22:00,3230.82
3/17/2021 23:00,3090.636
3/18/2021 0:00,2972.484
3/18/2021 1:00,2904.768
3/18/2021 2:00,2878.956
3/18/2021 3:00,2885.76
3/18/2021 4:00,2914.488
3/18/2021 5:00,2991.924
3/18/2021 6:00,3112.56
3/18/2021 7:00,3205.332
3/18/2021 8:00,3232.872
3/18/2021 9:00,3184.164
3/18/2021 10:00,3105.432
3/18/2021 11:00,3021.732
3/18/2021 12:00,2939.976
3/18/2021 13:00,2868.48
3/18/2021 14:00,2800.44
3/18/2021 15:00,2777.652
3/18/2021 16:00,2814.804
3/18/2021 17:00,2903.04
3/18/2021 18:00,3020.976
3/18/2021 19:00,3252.852
3/18/2021 20:00,3350.16
3/18/2021 21:00,3277.26
3/18/2021 22:00,3116.988
3/18/2021 23:00,2951.964
3/19/2021 0:00,2841.372
3/19/2021 1:00,2799.576
3/19/2021 2:00,2802.276
3/19/2021 3:00,2843.316
3/19/2021 4:00,2956.932
3/19/2021 5:00,3219.264
3/19/2021 6:00,3613.032
3/19/2021 7:00,3789.288
3/19/2021 8:00,3696.3
3/19/2021 9:00,3529.008
3/19/2021 10:00,3399.3
3/19/2021 11:00,3308.796
3/19/2021 12:00,3229.74
3/19/2021 13:00,3184.596
3/19/2021 14:00,3135.672
3/19/2021 15:00,3116.664
3/19/2021 16:00,3145.608
3/19/2021 17:00,3221.532
3/19/2021 18:00,3305.448
3/19/2021 19:00,3505.356
3/19/2021 20:00,3551.472
3/19/2021 21:00,3439.908
3/19/2021 22:00,3235.68
3/19/2021 23:00,3033.828
3/20/2021 0:00,2901.096
3/20/2021 1:00,2846.34
3/20/2021 2:00,2823.228
3/20/2021 3:00,2850.552
3/20/2021 4:00,2943.864
3/20/2021 5:00,3183.3
3/20/2021 6:00,3575.232
3/20/2021 7:00,3800.196
3/20/2021 8:00,3826.656
3/20/2021 9:00,3845.448
3/20/2021 10:00,3871.044
3/20/2021 11:00,3899.556
3/20/2021 12:00,3900.96
3/20/2021 13:00,3903.336
3/20/2021 14:00,3891.456
3/20/2021 15:00,3891.132
3/20/2021 16:00,3928.392
3/20/2021 17:00,3980.232
3/20/2021 18:00,4006.368
3/20/2021 19:00,4071.492
3/20/2021 20:00,4004.64
3/20/2021 21:00,3833.244
3/20/2021 22:00,3591.864
3/20/2021 23:00,3364.632
3/21/2021 0:00,3202.632
3/21/2021 1:00,3120.984
3/21/2021 2:00,3080.7
3/21/2021 3:00,3085.452
3/21/2021 4:00,3158.676
3/21/2021 5:00,3338.82
3/21/2021 6:00,3570.156
3/21/2021 7:00,3729.132
3/21/2021 8:00,3837.456
3/21/2021 9:00,3926.34
3/21/2021 10:00,3992.868
3/21/2021 11:00,4010.472
3/21/2021 12:00,3976.776
3/21/2021 13:00,3910.356
3/21/2021 14:00,3840.048
3/21/2021 15:00,3779.136
3/21/2021 16:00,3776.328
3/21/2021 17:00,3822.984
3/21/2021 18:00,3839.184
3/21/2021 19:00,3940.92
3/21/2021 20:00,3901.176
3/21/2021 21:00,3733.992
3/21/2021 22:00,3510.108
3/21/2021 23:00,3292.164
3/22/2021 0:00,3145.716
3/22/2021 1:00,3066.228
3/22/2021 2:00,3029.724
3/22/2021 3:00,3031.56
3/22/2021 4:00,3103.272
3/22/2021 5:00,3303.288
3/22/2021 6:00,3611.304
3/22/2021 7:00,3810.672
3/22/2021 8:00,3878.928
3/22/2021 9:00,3811.968
3/22/2021 10:00,3722.22
3/22/2021 11:00,3635.496
3/22/2021 12:00,3546.72
3/22/2021 13:00,3468.744
3/22/2021 14:00,3393.576
3/22/2021 15:00,3335.58
3/22/2021 16:00,3336.66
3/22/2021 17:00,3402.432
3/22/2021 18:00,3487.752
3/22/2021 19:00,3662.28
3/22/2021 20:00,3713.904
3/22/2021 21:00,3586.248
3/22/2021 22:00,3389.796
3/22/2021 23:00,3171.744
3/23/2021 0:00,3036.528
3/23/2021 1:00,2965.788
3/23/2021 2:00,2946.132
3/23/2021 3:00,2960.82
3/23/2021 4:00,3050.028
3/23/2021 5:00,3290.004
3/23/2021 6:00,3661.74
3/23/2021 7:00,3834.108
3/23/2021 8:00,3767.904
3/23/2021 9:00,3627.936
3/23/2021 10:00,3511.08
3/23/2021 11:00,3402.972
3/23/2021 12:00,3304.26
3/23/2021 13:00,3244.104
3/23/2021 14:00,3190.212
3/23/2021 15:00,3185.136
3/23/2021 16:00,3224.556
3/23/2021 17:00,3279.528
3/23/2021 18:00,3344.436
3/23/2021 19:00,3487.752
3/23/2021 20:00,3532.14
3/23/2021 21:00,3450.168
3/23/2021 22:00,3302.208
3/23/2021 23:00,3131.892
3/24/2021 0:00,2995.488
3/24/2021 1:00,2921.4
3/24/2021 2:00,2886.732
3/24/2021 3:00,2892.132
3/24/2021 4:00,2935.008
3/24/2021 5:00,3043.332
3/24/2021 6:00,3210.408
3/24/2021 7:00,3327.804
3/24/2021 8:00,3358.26
3/24/2021 9:00,3302.316
3/24/2021 10:00,3206.196
3/24/2021 11:00,3086.64
3/24/2021 12:00,2977.344
3/24/2021 13:00,2874.852
3/24/2021 14:00,2803.68
3/24/2021 15:00,2772.684
3/24/2021 16:00,2801.196
3/24/2021 17:00,2878.956
3/24/2021 18:00,2984.688
3/24/2021 19:00,3171.744
3/24/2021 20:00,3254.58
3/24/2021 21:00,3212.676
3/24/2021 22:00,3106.62
3/24/2021 23:00,2974.752
3/25/2021 0:00,2870.316
3/25/2021 1:00,2813.508
3/25/2021 2:00,2799.36
3/25/2021 3:00,2809.62
3/25/2021 4:00,2850.66
3/25/2021 5:00,2934.36
3/25/2021 6:00,3052.404
3/25/2021 7:00,3156.408
3/25/2021 8:00,3260.088
3/25/2021 9:00,3289.032
3/25/2021 10:00,3262.896
3/25/2021 11:00,3198.852
3/25/2021 12:00,3151.656
3/25/2021 13:00,3088.476
3/25/2021 14:00,3012.876
3/25/2021 15:00,2987.388
3/25/2021 16:00,3022.38
3/25/2021 17:00,3096.684
3/25/2021 18:00,3190.536
3/25/2021 19:00,3361.824
3/25/2021 20:00,3463.128
3/25/2021 21:00,3378.348
3/25/2021 22:00,3215.484
3/25/2021 23:00,3056.4
3/26/2021 0:00,2954.34
3/26/2021 1:00,2914.596
3/26/2021 2:00,2921.292
3/26/2021 3:00,2966.436
3/26/2021 4:00,3085.992
3/26/2021 5:00,3350.052
3/26/2021 6:00,3747.168
3/26/2021 7:00,3904.848
3/26/2021 8:00,3788.316
3/26/2021 9:00,3618.216
3/26/2021 10:00,3491.856
3/26/2021 11:00,3377.484
3/26/2021 12:00,3287.844
3/26/2021 13:00,3225.42
3/26/2021 14:00,3160.296
3/26/2021 15:00,3118.5
3/26/2021 16:00,3137.616
3/26/2021 17:00,3211.272
3/26/2021 18:00,3305.232
3/26/2021 19:00,3516.372
3/26/2021 20:00,3605.904
3/26/2021 21:00,3502.008
3/26/2021 22:00,3292.488
3/26/2021 23:00,3105
3/27/2021 0:00,2976.696
3/27/2021 1:00,2925.18
3/27/2021 2:00,2917.512
3/27/2021 3:00,2955.96
3/27/2021 4:00,3069.9
3/27/2021 5:00,3320.244
3/27/2021 6:00,3698.568
3/27/2021 7:00,3851.388
3/27/2021 8:00,3792.204
3/27/2021 9:00,3658.716
3/27/2021 10:00,3523.5
3/27/2021 11:00,3471.984
3/27/2021 12:00,3421.764
3/27/2021 13:00,3397.464
3/27/2021 14:00,3371.976
3/27/2021 15:00,3384.72
3/27/2021 16:00,3454.812
3/27/2021 17:00,3522.636
3/27/2021 18:00,3590.784
3/27/2021 19:00,3710.448
3/27/2021 20:00,3672.432
3/27/2021 21:00,3531.6
3/27/2021 22:00,3278.448
3/27/2021 23:00,3061.044
3/28/2021 0:00,2903.472
3/28/2021 1:00,2822.796
3/28/2021 2:00,2780.892
3/28/2021 3:00,2781.972
3/28/2021 4:00,2862.648
3/28/2021 5:00,3073.032
3/28/2021 6:00,3419.064
3/28/2021 7:00,3596.292
3/28/2021 8:00,3591.324
3/28/2021 9:00,3546.828
3/28/2021 10:00,3467.664
3/28/2021 11:00,3429
3/28/2021 12:00,3362.04
3/28/2021 13:00,3299.508
3/28/2021 14:00,3277.368
3/28/2021 15:00,3265.92
3/28/2021 16:00,3286.332
3/28/2021 17:00,3340.224
3/28/2021 18:00,3382.344
3/28/2021 19:00,3468.312
3/28/2021 20:00,3454.056
3/28/2021 21:00,3301.236
3/28/2021 22:00,3071.736
3/28/2021 23:00,2864.484
3/29/2021 0:00,2698.704
3/29/2021 1:00,2603.88
3/29/2021 2:00,2561.544
3/29/2021 3:00,2557.44
3/29/2021 4:00,2622.456
3/29/2021 5:00,2826.468
3/29/2021 6:00,3145.716
3/29/2021 7:00,3323.808
3/29/2021 8:00,3352.428
3/29/2021 9:00,3323.592
3/29/2021 10:00,3276.936
3/29/2021 11:00,3206.088
3/29/2021 12:00,3163.32
3/29/2021 13:00,3117.42
3/29/2021 14:00,3077.676
3/29/2021 15:00,3053.16
3/29/2021 16:00,3060.396
3/29/2021 17:00,3084.372
3/29/2021 18:00,3098.412
3/29/2021 19:00,3189.996
3/29/2021 20:00,3204.036
3/29/2021 21:00,3084.048
3/29/2021 22:00,2880.792
3/29/2021 23:00,2671.164
3/30/2021 0:00,2506.572
3/30/2021 1:00,2404.62
3/30/2021 2:00,2351.376
3/30/2021 3:00,2327.076
3/30/2021 4:00,2369.736
3/30/2021 5:00,2503.656
3/30/2021 6:00,2717.172
3/30/2021 7:00,2872.584
3/30/2021 8:00,2980.476
3/30/2021 9:00,3045.384
3/30/2021 10:00,3063.528
3/30/2021 11:00,3068.28
3/30/2021 12:00,3027.78
3/30/2021 13:00,2969.244
3/30/2021 14:00,2934.792
3/30/2021 15:00,2963.304
3/30/2021 16:00,2978.964
3/30/2021 17:00,3004.992
3/30/2021 18:00,3006.828
3/30/2021 19:00,3071.088
3/30/2021 20:00,3112.344
3/30/2021 21:00,3038.58
3/30/2021 22:00,2897.532
3/30/2021 23:00,2747.412
3/31/2021 0:00,2618.46
3/31/2021 1:00,2542.104
3/31/2021 2:00,2507.976
3/31/2021 3:00,2509.056
3/31/2021 4:00,2551.5
3/31/2021 5:00,2647.728
3/31/2021 6:00,2791.692
3/31/2021 7:00,2914.596
3/31/2021 8:00,2963.628
3/31/2021 9:00,2937.6
3/31/2021 10:00,2861.676
3/31/2021 11:00,2765.34
3/31/2021 12:00,2675.592
3/31/2021 13:00,2594.16
3/31/2021 14:00,2534.544
3/31/2021 15:00,2523.42
3/31/2021 16:00,2565.648
3/31/2021 17:00,2649.132
3/31/2021 18:00,2738.232
3/31/2021 19:00,2897.316
3/31/2021 20:00,3006.072
3/31/2021 21:00,2960.712
3/31/2021 22:00,2851.2
3/31/2021 23:00,2699.028
4/1/2021 0:00,2558.196
4/1/2021 1:00,2468.664
4/1/2021 2:00,2411.964
4/1/2021 3:00,2382.264
4/1/2021 4:00,2386.044
4/1/2021 5:00,2432.7
4/1/2021 6:00,2523.528
4/1/2021 7:00,2611.44
4/1/2021 8:00,2738.772
4/1/2021 9:00,2821.068
4/1/2021 10:00,2823.876
4/1/2021 11:00,2800.98
4/1/2021 12:00,2729.268
4/1/2021 13:00,2629.476
4/1/2021 14:00,2571.804
4/1/2021 15:00,2507.436
4/1/2021 16:00,2482.272
4/1/2021 17:00,2514.132
4/1/2021 18:00,2581.956
4/1/2021 19:00,2770.092
4/1/2021 20:00,2893.104
4/1/2021 21:00,2839.536
4/1/2021 22:00,2717.28
4/1/2021 23:00,2566.944
4/2/2021 0:00,2467.26
4/2/2021 1:00,2406.564
4/2/2021 2:00,2395.872
4/2/2021 3:00,2437.992
4/2/2021 4:00,2557.656
4/2/2021 5:00,2791.368
4/2/2021 6:00,3113.964
4/2/2021 7:00,3342.6
4/2/2021 8:00,3466.8
4/2/2021 9:00,3520.584
4/2/2021 10:00,3531.924
4/2/2021 11:00,3526.308
4/2/2021 12:00,3452.652
4/2/2021 13:00,3392.172
4/2/2021 14:00,3324.132
4/2/2021 15:00,3277.692
4/2/2021 16:00,3278.664
4/2/2021 17:00,3324.024
4/2/2021 18:00,3374.352
4/2/2021 19:00,3498.768
4/2/2021 20:00,3542.4
4/2/2021 21:00,3410.532
4/2/2021 22:00,3203.604
4/2/2021 23:00,3003.156
4/3/2021 0:00,2845.476
4/3/2021 1:00,2768.58
4/3/2021 2:00,2727.972
4/3/2021 3:00,2731.428
4/3/2021 4:00,2801.52
4/3/2021 5:00,3010.608
4/3/2021 6:00,3341.844
4/3/2021 7:00,3512.16
4/3/2021 8:00,3561.732
4/3/2021 9:00,3566.808
4/3/2021 10:00,3589.704
4/3/2021 11:00,3580.524
4/3/2021 12:00,3558.168
4/3/2021 13:00,3532.032
4/3/2021 14:00,3493.908
4/3/2021 15:00,3466.584
4/3/2021 16:00,3477.492
4/3/2021 17:00,3496.932
4/3/2021 18:00,3508.92
4/3/2021 19:00,3577.824
4/3/2021 20:00,3549.096
4/3/2021 21:00,3400.704
4/3/2021 22:00,3145.824
4/3/2021 23:00,2928.312
4/4/2021 0:00,2766.744
4/4/2021 1:00,2676.888
4/4/2021 2:00,2629.584
4/4/2021 3:00,2614.356
4/4/2021 4:00,2681.964
4/4/2021 5:00,2880.468
4/4/2021 6:00,3191.4
4/4/2021 7:00,3337.956
4/4/2021 8:00,3348.864
4/4/2021 9:00,3310.956
4/4/2021 10:00,3299.724
4/4/2021 11:00,3289.572
4/4/2021 12:00,3311.064
4/4/2021 13:00,3273.264
4/4/2021 14:00,3190.752
4/4/2021 15:00,3109.752
4/4/2021 16:00,3097.44
4/4/2021 17:00,3146.472
4/4/2021 18:00,3231.9
4/4/2021 19:00,3406.752
4/4/2021 20:00,3535.056
4/4/2021 21:00,3436.02
4/4/2021 22:00,3242.268
4/4/2021 23:00,3060.18
4/5/2021 0:00,2923.236
4/5/2021 1:00,2871.72
4/5/2021 2:00,2850.228
4/5/2021 3:00,2865.024
4/5/2021 4:00,2957.796
4/5/2021 5:00,3199.5
4/5/2021 6:00,3543.804
4/5/2021 7:00,3673.512
4/5/2021 8:00,3603.636
4/5/2021 9:00,3533.112
4/5/2021 10:00,3457.404
4/5/2021 11:00,3387.528
4/5/2021 12:00,3312.036
4/5/2021 13:00,3260.952
4/5/2021 14:00,3188.16
4/5/2021 15:00,3160.836
4/5/2021 16:00,3176.28
4/5/2021 17:00,3228.876
4/5/2021 18:00,3288.384
4/5/2021 19:00,3448.872
4/5/2021 20:00,3566.808
4/5/2021 21:00,3468.204
4/5/2021 22:00,3262.248
4/5/2021 23:00,3078.432
4/6/2021 0:00,2929.5
4/6/2021 1:00,2850.12
4/6/2021 2:00,2810.376
4/6/2021 3:00,2802.708
4/6/2021 4:00,2869.668
4/6/2021 5:00,3077.028
4/6/2021 6:00,3390.228
4/6/2021 7:00,3556.008
4/6/2021 8:00,3589.272
4/6/2021 9:00,3557.952
4/6/2021 10:00,3487.428
4/6/2021 11:00,3410.208
4/6/2021 12:00,3313.224
4/6/2021 13:00,3213.108
4/6/2021 14:00,3084.156
4/6/2021 15:00,3018.276
4/6/2021 16:00,3028.752
4/6/2021 17:00,3071.52
4/6/2021 18:00,3083.4
4/6/2021 19:00,3161.484
4/6/2021 20:00,3189.888
4/6/2021 21:00,3083.508
4/6/2021 22:00,2910.492
4/6/2021 23:00,2730.24
4/7/2021 0:00,2577.744
4/7/2021 1:00,2482.38
4/7/2021 2:00,2440.692
4/7/2021 3:00,2421.576
4/7/2021 4:00,2458.512
4/7/2021 5:00,2555.82
4/7/2021 6:00,2708.208
4/7/2021 7:00,2867.184
4/7/2021 8:00,3045.168
4/7/2021 9:00,3149.172
4/7/2021 10:00,3208.356
4/7/2021 11:00,3180.276
4/7/2021 12:00,3108.132
4/7/2021 13:00,3017.304
4/7/2021 14:00,2940.192
4/7/2021 15:00,2917.404
4/7/2021 16:00,2950.236
4/7/2021 17:00,3024.864
4/7/2021 18:00,3089.664
4/7/2021 19:00,3203.604
4/7/2021 20:00,3270.024
4/7/2021 21:00,3198.096
4/7/2021 22:00,3082.752
4/7/2021 23:00,2944.404
4/8/2021 0:00,2824.308
4/8/2021 1:00,2764.368
4/8/2021 2:00,2734.668
4/8/2021 3:00,2742.552
4/8/2021 4:00,2780.028
4/8/2021 5:00,2863.296
4/8/2021 6:00,2974.104
4/8/2021 7:00,3047.112
4/8/2021 8:00,3072.6
4/8/2021 9:00,3028.644
4/8/2021 10:00,2987.604
4/8/2021 11:00,2944.944
4/8/2021 12:00,2898.18
4/8/2021 13:00,2847.744
4/8/2021 14:00,2808.108
4/8/2021 15:00,2804.22
4/8/2021 16:00,2866.212
4/8/2021 17:00,2967.408
4/8/2021 18:00,3067.416
4/8/2021 19:00,3266.676
4/8/2021 20:00,3414.42
4/8/2021 21:00,3328.56
4/8/2021 22:00,3165.048
4/8/2021 23:00,2997.324
4/9/2021 0:00,2882.736
4/9/2021 1:00,2830.248
4/9/2021 2:00,2814.48
4/9/2021 3:00,2838.672
4/9/2021 4:00,2937.384
4/9/2021 5:00,3187.62
4/9/2021 6:00,3548.124
4/9/2021 7:00,3703.752
4/9/2021 8:00,3688.74
4/9/2021 9:00,3625.02
4/9/2021 10:00,3490.344
4/9/2021 11:00,3356.208
4/9/2021 12:00,3298.428
4/9/2021 13:00,3277.908
4/9/2021 14:00,3256.092
4/9/2021 15:00,3296.052
4/9/2021 16:00,3379.536
4/9/2021 17:00,3466.8
4/9/2021 18:00,3525.768
4/9/2021 19:00,3632.148
4/9/2021 20:00,3647.592
4/9/2021 21:00,3485.808
4/9/2021 22:00,3245.616
4/9/2021 23:00,3026.376
4/10/2021 0:00,2873.88
4/10/2021 1:00,2796.012
4/10/2021 2:00,2764.044
4/10/2021 3:00,2774.196
4/10/2021 4:00,2862.432
4/10/2021 5:00,3097.764
4/10/2021 6:00,3473.388
4/10/2021 7:00,3621.78
4/10/2021 8:00,3558.384
4/10/2021 9:00,3442.176
4/10/2021 10:00,3376.944
4/10/2021 11:00,3326.724
4/10/2021 12:00,3255.336
4/10/2021 13:00,3206.952
4/10/2021 14:00,3146.904
4/10/2021 15:00,3111.048
4/10/2021 16:00,3127.788
4/10/2021 17:00,3174.876
4/10/2021 18:00,3234.276
4/10/2021 19:00,3380.184
4/10/2021 20:00,3510.972
4/10/2021 21:00,3409.02
4/10/2021 22:00,3198.42
4/10/2021 23:00,3002.292
4/11/2021 0:00,2880.576
4/11/2021 1:00,2837.592
4/11/2021 2:00,2837.268
4/11/2021 3:00,2866.104
4/11/2021 4:00,2952.828
4/11/2021 5:00,3201.768
4/11/2021 6:00,3536.892
4/11/2021 7:00,3652.776
4/11/2021 8:00,3566.268
4/11/2021 9:00,3416.58
4/11/2021 10:00,3274.128
4/11/2021 11:00,3199.932
4/11/2021 12:00,3168.18
4/11/2021 13:00,3149.064
4/11/2021 14:00,3114.504
4/11/2021 15:00,3075.3
4/11/2021 16:00,3096.576
4/11/2021 17:00,3135.24
4/11/2021 18:00,3176.928
4/11/2021 19:00,3308.04
4/11/2021 20:00,3411.72
4/11/2021 21:00,3296.268
4/11/2021 22:00,3077.784
4/11/2021 23:00,2869.884
4/12/2021 0:00,2714.688
4/12/2021 1:00,2638.008
4/12/2021 2:00,2603.448
4/12/2021 3:00,2605.176
4/12/2021 4:00,2689.956
4/12/2021 5:00,2913.624
4/12/2021 6:00,3249.288
4/12/2021 7:00,3391.308
4/12/2021 8:00,3326.184
4/12/2021 9:00,3240.216
4/12/2021 10:00,3198.528
4/12/2021 11:00,3129.516
4/12/2021 12:00,3065.364
4/12/2021 13:00,3040.308
4/12/2021 14:00,3010.932
4/12/2021 15:00,2970.432
4/12/2021 16:00,3006.828
4/12/2021 17:00,3036.312
4/12/2021 18:00,3047.004
4/12/2021 19:00,3142.26
4/12/2021 20:00,3233.088
4/12/2021 21:00,3098.628
4/12/2021 22:00,2865.024
4/12/2021 23:00,2628.504
4/13/2021 0:00,2462.508
4/13/2021 1:00,2361.42
4/13/2021 2:00,2316.384
4/13/2021 3:00,2302.56
4/13/2021 4:00,2352.456
4/13/2021 5:00,2549.556
4/13/2021 6:00,2870.64
4/13/2021 7:00,3046.896
4/13/2021 8:00,3069.9
4/13/2021 9:00,3044.52
4/13/2021 10:00,3011.904
4/13/2021 11:00,2981.772
4/13/2021 12:00,2973.132
4/13/2021 13:00,2998.296
4/13/2021 14:00,3008.664
4/13/2021 15:00,3029.94
4/13/2021 16:00,3083.292
4/13/2021 17:00,3123.468
4/13/2021 18:00,3107.268
4/13/2021 19:00,3125.412
4/13/2021 20:00,3190.212
4/13/2021 21:00,3074.328
4/13/2021 22:00,2880.468
4/13/2021 23:00,2658.96
4/14/2021 0:00,2476.98
4/14/2021 1:00,2347.38
4/14/2021 2:00,2264.004
4/14/2021 3:00,2219.508
4/14/2021 4:00,2214.324
4/14/2021 5:00,2266.92
4/14/2021 6:00,2346.624
4/14/2021 7:00,2462.724
4/14/2021 8:00,2616.3
4/14/2021 9:00,2696.544
4/14/2021 10:00,2758.32
4/14/2021 11:00,2798.82
4/14/2021 12:00,2830.572
4/14/2021 13:00,2856.168
4/14/2021 14:00,2897.1
4/14/2021 15:00,2951.532
4/14/2021 16:00,3025.404
4/14/2021 17:00,3072.924
4/14/2021 18:00,3055.644
4/14/2021 19:00,3058.776
4/14/2021 20:00,3099.924
4/14/2021 21:00,2965.464
4/14/2021 22:00,2773.44
4/14/2021 23:00,2568.564
4/15/2021 0:00,2396.844
4/15/2021 1:00,2274.156
4/15/2021 2:00,2205.468
4/15/2021 3:00,2162.376
4/15/2021 4:00,2157.192
4/15/2021 5:00,2195.1
4/15/2021 6:00,2269.08
4/15/2021 7:00,2377.944
4/15/2021 8:00,2559.816
4/15/2021 9:00,2719.656
4/15/2021 10:00,2818.152
4/15/2021 11:00,2867.724
4/15/2021 12:00,2891.7
4/15/2021 13:00,2908.224
4/15/2021 14:00,2921.832
4/15/2021 15:00,2947.968
4/15/2021 16:00,3016.872
4/15/2021 17:00,3106.296
4/15/2021 18:00,3171.42
4/15/2021 19:00,3259.44
4/15/2021 20:00,3274.236
4/15/2021 21:00,3126.168
4/15/2021 22:00,2932.956
4/15/2021 23:00,2742.336
4/16/2021 0:00,2647.404
4/16/2021 1:00,2573.208
4/16/2021 2:00,2531.844
4/16/2021 3:00,2529.036
4/16/2021 4:00,2594.808
4/16/2021 5:00,2807.46
4/16/2021 6:00,3140.748
4/16/2021 7:00,3338.712
4/16/2021 8:00,3397.572
4/16/2021 9:00,3411.072
4/16/2021 10:00,3394.224
4/16/2021 11:00,3343.14
4/16/2021 12:00,3260.304
4/16/2021 13:00,3219.696
4/16/2021 14:00,3175.848
4/16/2021 15:00,3166.776
4/16/2021 16:00,3220.776
4/16/2021 17:00,3282.336
4/16/2021 18:00,3318.3
4/16/2021 19:00,3391.092
4/16/2021 20:00,3432.348
4/16/2021 21:00,3293.784
4/16/2021 22:00,3070.332
4/16/2021 23:00,2869.668
4/17/2021 0:00,2726.568
4/17/2021 1:00,2649.348
4/17/2021 2:00,2624.4
4/17/2021 3:00,2639.412
4/17/2021 4:00,2725.596
4/17/2021 5:00,2967.624
4/17/2021 6:00,3308.364
4/17/2021 7:00,3464.1
4/17/2021 8:00,3453.192
4/17/2021 9:00,3416.364
4/17/2021 10:00,3397.032
4/17/2021 11:00,3381.912
4/17/2021 12:00,3393.252
4/17/2021 13:00,3382.452
4/17/2021 14:00,3383.208
4/17/2021 15:00,3384.396
4/17/2021 16:00,3426.192
4/17/2021 17:00,3468.852
4/17/2021 18:00,3502.224
4/17/2021 19:00,3594.348
4/17/2021 20:00,3639.276
4/17/2021 21:00,3504.06
4/17/2021 22:00,3263.328
4/17/2021 23:00,3053.592
4/18/2021 0:00,2906.604
4/18/2021 1:00,2831.436
4/18/2021 2:00,2797.416
4/18/2021 3:00,2810.808
4/18/2021 4:00,2906.604
4/18/2021 5:00,3145.284
4/18/2021 6:00,3476.736
4/18/2021 7:00,3582.252
4/18/2021 8:00,3487.536
4/18/2021 9:00,3373.596
4/18/2021 10:00,3288.492
4/18/2021 11:00,3216.78
4/18/2021 12:00,3127.464
4/18/2021 13:00,3067.632
4/18/2021 14:00,3007.152
4/18/2021 15:00,2970.216
4/18/2021 16:00,2991.708
4/18/2021 17:00,3036.96
4/18/2021 18:00,3086.64
4/18/2021 19:00,3186.972
4/18/2021 20:00,3324.348
4/18/2021 21:00,3218.508
4/18/2021 22:00,2985.444
4/18/2021 23:00,2777.976
4/19/2021 0:00,2641.356
4/19/2021 1:00,2537.784
4/19/2021 2:00,2497.284
4/19/2021 3:00,2504.196
4/19/2021 4:00,2581.74
4/19/2021 5:00,2798.388
4/19/2021 6:00,3136.104
4/19/2021 7:00,3304.26
4/19/2021 8:00,3329.424
4/19/2021 9:00,3345.84
4/19/2021 10:00,3329.1
4/19/2021 11:00,3335.148
4/19/2021 12:00,3341.628
4/19/2021 13:00,3330.504
4/19/2021 14:00,3266.244
4/19/2021 15:00,3235.356
4/19/2021 16:00,3269.592
4/19/2021 17:00,3358.26
4/19/2021 18:00,3390.66
4/19/2021 19:00,3475.224
4/19/2021 20:00,3568.212
4/19/2021 21:00,3458.7
4/19/2021 22:00,3225.312
4/19/2021 23:00,3014.712
4/20/2021 0:00,2880.144
4/20/2021 1:00,2808.432
4/20/2021 2:00,2788.452
4/20/2021 3:00,2799.036
4/20/2021 4:00,2859.624
4/20/2021 5:00,3119.256
